factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,84,48,DMU 50 3rd Generation #2,144A1510-7,Y200164180,40,22,0.107,0.114,0.105,0.104,0.113,0.093,0.002,0.014,0.0,2022-03-29 08:22:00,2022-03-29 17:45:09,9.386
21,84,48,DMU 50 3rd Generation #2,144A1510-7,Y200154330,40,22,0.107,0.114,0.105,0.104,0.113,0.093,0.002,0.014,0.0,2022-03-29 08:22:00,2022-03-29 17:45:09,9.386
21,84,48,DMU 50 3rd Generation #2,144A1510-6,Y200154320,40,8,0.109,0.112,0.109,0.107,0.112,0.096,0.003,0.013,0.0,2022-03-29 06:13:11,2022-03-29 08:20:53,2.128
21,84,48,DMU 50 3rd Generation #2,144A1510-6,Y200164170,40,8,0.109,0.112,0.109,0.107,0.112,0.096,0.003,0.013,0.0,2022-03-29 06:13:11,2022-03-29 08:20:53,2.128
21,84,48,DMU 50 3rd Generation #2,144A1510-10,Y200164130,40,15,0.181,0.548,0.11,0.152,0.331,0.101,0.028,0.218,0.0,2022-03-29 21:16:46,2022-03-30 05:46:56,8.503
21,84,48,DMU 50 3rd Generation #2,144A1510-10,Y200154280,40,15,0.181,0.548,0.11,0.152,0.331,0.101,0.028,0.218,0.0,2022-03-29 21:16:46,2022-03-30 05:46:56,8.503
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200593370,10,1,0.895,0.895,0.895,0.838,0.838,0.838,0.057,0.057,0.057,2022-03-29 09:33:46,2022-03-29 10:56:49,1.384
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200593360,10,1,0.892,0.892,0.892,0.806,0.806,0.806,0.086,0.086,0.086,2022-03-29 08:05:17,2022-03-29 09:02:44,0.958
21,47,111,ECOSPEED F1040 #2,V5725416920800,D200593380,20,1,4.03,4.03,4.03,2.794,2.794,2.794,1.236,1.236,1.236,2022-03-29 14:49:41,2022-03-29 19:04:20,4.244
21,47,111,ECOSPEED F1040 #2,V5725416620400,D200593570,10,1,0.994,0.994,0.994,0.98,0.98,0.98,0.014,0.014,0.014,2022-03-29 13:27:21,2022-03-29 14:49:31,1.369
21,47,111,ECOSPEED F1040 #2,V5725416620400,D200593530,10,1,1.491,1.491,1.491,1.275,1.275,1.275,0.216,0.216,0.216,2022-03-29 10:58:08,2022-03-29 13:11:49,2.228
21,47,109,G3020 #1,116W2108-508,D200580790,30,3,2.047,2.747,1.537,1.094,1.097,1.092,0.953,1.65,0.445,2022-03-29 08:45:49,2022-03-29 15:47:40,7.031
21,47,109,G3020 #1,116W2108-507,D200580780,30,3,1.738,2.243,1.472,1.063,1.071,1.05,0.675,1.194,0.402,2022-03-29 22:57:20,2022-03-30 05:30:53,6.559
21,47,109,G3020 #1,116W2107-507,D200580770,30,3,1.616,1.648,1.585,1.282,1.283,1.28,0.334,0.368,0.302,2022-03-29 15:47:55,2022-03-29 22:57:07,7.153
21,47,112,HFP1540 PROTO,V5312019020000,D200580480,60,1,8.867,8.867,8.867,5.031,5.031,5.031,3.836,3.836,3.836,2022-03-29 14:32:13,2022-03-30 07:58:29,17.438
21,47,112,HFP1540 PROTO,V5312019020000,D200580480,50,1,4.311,4.311,4.311,3.862,3.862,3.862,0.449,0.449,0.449,2022-03-29 08:39:07,2022-03-29 13:43:58,5.081
24,50,104,MC18200 #1,182T3103-8A,D200582120,30,4,2.028,2.266,1.767,1.764,1.859,1.678,0.264,0.569,0.01,2022-03-29 14:23:11,2022-03-30 01:42:00,11.314
24,50,104,MC18200 #1,182T3103-7A,D200582110,30,2,2.072,2.209,1.936,1.644,1.649,1.639,0.428,0.57,0.287,2022-03-29 06:38:14,2022-03-29 14:23:06,7.748
23,49,114,MP2150,112W2216-1,D200597400,10,1,0.853,0.853,0.853,0.561,0.561,0.561,0.292,0.292,0.292,2022-03-29 10:15:05,2022-03-29 13:16:46,3.028
23,49,114,MP2150,112W2216-1,D200597250,10,2,0.8,0.816,0.783,0.55,0.552,0.548,0.25,0.268,0.231,2022-03-29 07:31:51,2022-03-29 10:14:54,2.718
23,49,114,MP2150,112W2216-2,D200597350,10,2,0.685,0.687,0.683,0.564,0.565,0.563,0.121,0.122,0.12,2022-03-29 13:18:06,2022-03-29 18:09:33,4.858
23,49,116,MYNX500#1,182A5014-49,D200595060,10,11,0.487,0.489,0.486,0.487,0.489,0.486,0.0,0.0,0.0,2022-03-29 20:10:49,2022-03-30 05:00:34,8.829
23,49,116,MYNX500#1,182A5014-42,D200595040,20,12,0.531,0.539,0.528,0.531,0.539,0.528,0.0,0.0,0.0,2022-03-29 11:29:22,2022-03-29 20:10:31,8.686
23,49,116,MYNX500#1,182A5014-41,D200595050,20,12,0.611,1.266,0.542,0.596,1.088,0.542,0.015,0.178,0.0,2022-03-29 02:37:01,2022-03-29 11:29:05,8.868
24,50,103,SB-416,D572-57836-202,D200571710,20,1,0.496,0.496,0.496,0.434,0.434,0.434,0.062,0.062,0.062,2022-03-30 02:01:52,2022-03-30 02:38:03,0.603
24,50,103,SB-416,D572-57849-202,D200571990,20,1,0.654,0.654,0.654,0.533,0.533,0.533,0.121,0.121,0.121,2022-03-29 10:31:11,2022-03-29 11:24:53,0.895
24,50,103,SB-416,D572-57849-202,D200571980,20,1,0.648,0.648,0.648,0.533,0.533,0.533,0.115,0.115,0.115,2022-03-29 09:23:50,2022-03-29 10:31:02,1.12
24,50,103,SB-416,D572-57836-203,D200587950,20,1,0.508,0.508,0.508,0.454,0.454,0.454,0.054,0.054,0.054,2022-03-30 05:49:08,2022-03-30 06:28:03,0.649
24,50,103,SB-416,D572-57836-203,D200587940,20,1,0.498,0.498,0.498,0.427,0.427,0.427,0.071,0.071,0.071,2022-03-30 04:31:47,2022-03-30 05:48:59,1.287
24,50,103,SB-416,D572-57836-203,D200571500,20,1,0.497,0.497,0.497,0.438,0.438,0.438,0.058,0.058,0.058,2022-03-30 06:28:12,2022-03-30 07:04:19,0.602
24,50,103,SB-416,D572-57836-202,D200571730,20,1,0.789,0.789,0.789,0.455,0.455,0.455,0.333,0.333,0.333,2022-03-30 02:38:12,2022-03-30 03:50:39,1.208
24,50,103,SB-416,D572-57836-202,D200571720,20,1,0.506,0.506,0.506,0.407,0.407,0.407,0.099,0.099,0.099,2022-03-30 03:50:48,2022-03-30 04:31:39,0.681
24,50,103,SB-416,D572-57836-202,D200571700,20,1,0.51,0.51,0.51,0.437,0.437,0.437,0.073,0.073,0.073,2022-03-29 22:32:08,2022-03-29 23:17:03,0.749
24,50,103,SB-416,D572-57836-202,D200571690,20,1,0.493,0.493,0.493,0.441,0.441,0.441,0.052,0.052,0.052,2022-03-30 01:24:59,2022-03-30 02:01:43,0.612
24,50,103,SB-416,D572-57849-202,D200572000,20,1,0.561,0.561,0.561,0.477,0.477,0.477,0.084,0.084,0.084,2022-03-29 11:25:04,2022-03-29 11:57:58,0.548
24,50,103,SB-416,D572-57836-202,D200571680,20,1,0.512,0.512,0.512,0.422,0.422,0.422,0.09,0.09,0.09,2022-03-29 23:17:11,2022-03-30 01:24:51,2.128
24,50,103,SB-416,D572-57836-202,D200571660,20,1,0.5,0.5,0.5,0.428,0.428,0.428,0.072,0.072,0.072,2022-03-29 20:55:09,2022-03-29 21:30:59,0.597
24,50,103,SB-416,D572-57836-202,D200571650,20,1,0.56,0.56,0.56,0.412,0.412,0.412,0.148,0.148,0.148,2022-03-29 20:16:27,2022-03-29 20:55:01,0.643
24,50,103,SB-416,D572-57836-202,D200571640,20,1,0.532,0.532,0.532,0.406,0.406,0.406,0.126,0.126,0.126,2022-03-29 19:17:23,2022-03-29 20:16:07,0.979
24,50,103,SB-416,D572-57836-202,D200571630,10,1,0.511,0.511,0.511,0.39,0.39,0.39,0.12,0.12,0.12,2022-03-29 18:47:54,2022-03-29 19:17:13,0.489
24,50,103,SB-416,D572-57836-202,D200571620,20,1,0.576,0.576,0.576,0.405,0.405,0.405,0.171,0.171,0.171,2022-03-29 18:04:56,2022-03-29 18:47:45,0.714
24,50,103,SB-416,D572-57849-202,D200572030,20,1,0.626,0.626,0.626,0.532,0.532,0.532,0.094,0.094,0.094,2022-03-29 14:52:15,2022-03-29 15:47:25,0.919
24,50,103,SB-416,D572-57849-202,D200572040,20,1,1.117,1.117,1.117,0.509,0.509,0.509,0.608,0.608,0.608,2022-03-29 16:40:57,2022-03-29 18:04:44,1.396
24,50,103,SB-416,D572-57849-202,D200572050,20,1,0.678,0.678,0.678,0.499,0.499,0.499,0.178,0.178,0.178,2022-03-29 15:47:34,2022-03-29 16:40:51,0.888
24,50,103,SB-416,D572-57849-202,D200572440,20,1,0.721,0.721,0.721,0.543,0.543,0.543,0.177,0.177,0.177,2022-03-29 06:51:30,2022-03-29 08:14:18,1.38
24,50,103,SB-416,D572-57849-202,D200572450,20,1,0.641,0.641,0.641,0.549,0.549,0.549,0.091,0.091,0.091,2022-03-29 08:33:38,2022-03-29 09:23:41,0.834
24,50,103,SB-416,D572-57836-202,D200571670,20,1,0.914,0.914,0.914,0.412,0.412,0.412,0.502,0.502,0.502,2022-03-29 21:31:08,2022-03-29 22:31:59,1.014
24,50,103,SB-416,D572-57849-202,D200572020,20,1,1.285,1.285,1.285,0.473,0.473,0.473,0.812,0.812,0.812,2022-03-29 11:58:38,2022-03-29 14:30:00,2.523
21,47,108,SNK RB-200F(2060),182T5203-2A,D200583450,20,1,7.501,7.501,7.501,6.09,6.09,6.09,1.411,1.411,1.411,2022-03-29 15:57:50,2022-03-29 23:43:02,7.753
21,47,108,SNK RB-200F(2060),182T5203-2A,D200592860,20,1,6.995,6.995,6.995,6.103,6.103,6.103,0.892,0.892,0.892,2022-03-29 08:40:03,2022-03-29 15:57:29,7.291
21,47,108,SNK RB-200F(2060),182T5203-2A,D200583530,20,1,9.39,9.39,9.39,6.195,6.195,6.195,3.195,3.195,3.195,2022-03-28 23:05:20,2022-03-29 08:39:38,9.572
23,49,119,VMP8-6P,A81063320-03,D200580060,20,1,5.392,5.392,5.392,4.056,4.056,4.056,1.336,1.336,1.336,2022-03-29 20:37:09,2022-03-30 02:36:45,5.993
23,49,119,VMP8-6P,A81063320-03,D200580050,20,1,4.679,4.679,4.679,4.1,4.1,4.1,0.578,0.578,0.578,2022-03-29 15:37:12,2022-03-29 20:36:50,4.994
23,49,119,VMP8-6P,A81063320-03,D200580040,20,1,4.546,4.546,4.546,4.057,4.057,4.057,0.489,0.489,0.489,2022-03-29 10:36:12,2022-03-29 15:36:55,5.012
23,49,119,VMP8-6P,A81063320-03,D200580030,20,1,16.238,16.238,16.238,4.103,4.103,4.103,12.135,12.135,12.135,2022-03-28 17:59:36,2022-03-29 10:35:52,16.604
