factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,103,SB-416,D572-40297-203,D200588970,10,1,0.116,0.116,0.116,0.084,0.084,0.084,0.032,0.032,0.032,2022-04-04 19:25:20,2022-04-04 19:35:14,0.165
24,50,103,SB-416,D572-40297-203,D200588980,10,1,0.116,0.116,0.116,0.092,0.092,0.092,0.024,0.024,0.024,2022-04-04 19:47:03,2022-04-04 20:20:10,0.552
24,50,103,SB-416,D572-57837-202,D200571090,10,2,0.224,0.224,0.224,0.18,0.181,0.18,0.044,0.044,0.044,2022-04-04 14:33:20,2022-04-04 15:24:15,0.849
24,50,103,SB-416,D572-40297-203,D200588990,10,1,0.117,0.117,0.117,0.093,0.093,0.093,0.024,0.024,0.024,2022-04-04 19:36:05,2022-04-04 19:46:54,0.18
24,50,103,SB-416,D572-57837-202,D200587380,10,1,0.224,0.224,0.224,0.177,0.177,0.177,0.047,0.047,0.047,2022-04-04 15:29:52,2022-04-04 15:45:20,0.258
24,50,103,SB-416,D572-57837-203,D200587400,10,1,0.227,0.227,0.227,0.208,0.208,0.208,0.019,0.019,0.019,2022-04-04 11:49:42,2022-04-04 13:16:09,1.441
24,50,103,SB-416,D572-57837-202,D200587480,10,1,0.224,0.224,0.224,0.177,0.177,0.177,0.047,0.047,0.047,2022-04-04 16:04:03,2022-04-04 16:22:20,0.305
24,50,103,SB-416,D572-57837-202,D200587530,10,1,0.223,0.223,0.223,0.179,0.179,0.179,0.044,0.044,0.044,2022-04-04 16:22:27,2022-04-04 16:53:41,0.521
24,50,103,SB-416,D572-57837-203,D200570920,10,2,0.227,0.227,0.227,0.206,0.207,0.205,0.021,0.022,0.02,2022-04-04 11:14:25,2022-04-04 11:49:19,0.582
24,50,103,SB-416,D572-40297-203,D200588950,10,1,0.116,0.116,0.116,0.089,0.089,0.089,0.026,0.026,0.026,2022-04-04 18:56:37,2022-04-04 19:09:45,0.219
24,50,103,SB-416,D572-57837-203,D200587470,10,1,0.226,0.226,0.226,0.209,0.209,0.209,0.017,0.017,0.017,2022-04-04 13:16:16,2022-04-04 13:33:07,0.281
24,50,103,SB-416,D572-57837-202,D200587390,10,1,0.222,0.222,0.222,0.181,0.181,0.181,0.042,0.042,0.042,2022-04-04 15:45:28,2022-04-04 16:03:55,0.308
24,50,103,SB-416,D572-40297-203,D200588930,10,1,0.114,0.114,0.114,0.081,0.081,0.081,0.033,0.033,0.033,2022-04-04 18:44:07,2022-04-04 18:56:29,0.206
24,50,103,SB-416,D572-40293-203,D200590930,20,1,0.552,0.552,0.552,0.477,0.477,0.477,0.074,0.074,0.074,2022-04-05 06:05:22,2022-04-05 06:52:53,0.792
24,50,103,SB-416,D572-40297-203,D200588910,10,1,0.116,0.116,0.116,0.093,0.093,0.093,0.023,0.023,0.023,2022-04-04 18:19:29,2022-04-04 18:30:19,0.181
24,50,103,SB-416,D572-40297-203,D200588870,10,1,0.116,0.116,0.116,0.097,0.097,0.097,0.019,0.019,0.019,2022-04-04 18:06:29,2022-04-04 18:19:21,0.214
24,50,103,SB-416,D572-40297-203,D200588840,10,1,0.116,0.116,0.116,0.087,0.087,0.087,0.029,0.029,0.029,2022-04-04 16:53:49,2022-04-04 18:06:22,1.209
24,50,103,SB-416,D572-40293-203,D200590940,20,1,0.55,0.55,0.55,0.494,0.494,0.494,0.056,0.056,0.056,2022-04-05 04:53:12,2022-04-05 06:05:15,1.201
24,50,103,SB-416,D572-57837-203,D200587510,10,1,0.223,0.223,0.223,0.18,0.18,0.18,0.044,0.044,0.044,2022-04-04 13:33:14,2022-04-04 14:08:48,0.593
24,50,103,SB-416,D572-40285-203,D200587490,20,1,0.873,0.873,0.873,0.668,0.668,0.668,0.206,0.206,0.206,2022-04-04 20:20:23,2022-04-04 21:32:12,1.197
24,50,103,SB-416,D572-40285-203,D200587460,20,1,0.966,0.966,0.966,0.67,0.67,0.67,0.296,0.296,0.296,2022-04-04 21:32:18,2022-04-04 22:55:29,1.386
24,50,103,SB-416,D572-40285-203,D200587450,20,1,0.776,0.776,0.776,0.655,0.655,0.655,0.12,0.12,0.12,2022-04-04 22:55:38,2022-04-04 23:54:26,0.98
24,50,103,SB-416,D572-40285-203,D200587440,20,1,1.451,1.451,1.451,0.701,0.701,0.701,0.749,0.749,0.749,2022-04-04 23:54:31,2022-04-05 01:36:19,1.697
24,50,103,SB-416,D572-40285-203,D200587430,20,1,0.783,0.783,0.783,0.674,0.674,0.674,0.109,0.109,0.109,2022-04-05 01:36:28,2022-04-05 02:37:18,1.014
24,50,103,SB-416,D572-40285-203,D200587420,20,2,0.854,0.936,0.773,0.684,0.692,0.677,0.17,0.259,0.081,2022-04-05 02:37:26,2022-04-05 04:51:54,2.241
24,50,103,SB-416,D572-40297-203,D200588920,10,1,0.116,0.116,0.116,0.084,0.084,0.084,0.032,0.032,0.032,2022-04-04 18:30:27,2022-04-04 18:43:59,0.226
24,50,103,SB-416,D572-57837-203,D200587590,10,1,0.224,0.224,0.224,0.195,0.195,0.195,0.029,0.029,0.029,2022-04-04 14:08:56,2022-04-04 14:33:13,0.405
23,49,119,VMP8-6P,A81063320-03,D200595280,20,1,5.783,5.783,5.783,4.151,4.151,4.151,1.632,1.632,1.632,2022-04-04 15:24:05,2022-04-04 21:39:40,6.26
23,49,119,VMP8-6P,A81063320-03,D200595270,20,1,4.708,4.708,4.708,4.136,4.136,4.136,0.572,0.572,0.572,2022-04-04 10:30:31,2022-04-04 15:23:53,4.889
23,49,119,VMP8-6P,A81063320-03,D200595260,20,1,56.036,56.036,56.036,4.146,4.146,4.146,51.889,51.889,51.889,2022-04-02 02:12:04,2022-04-04 10:30:10,56.302
