factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,103,SB-416,D572-40298-201,D200610980,20,1,0.553,0.553,0.553,0.458,0.458,0.458,0.095,0.095,0.095,2022-04-26 23:18:03,2022-04-27 01:21:46,2.062
24,50,103,SB-416,D572-40298-201,D200584670,20,1,0.787,0.787,0.787,0.482,0.482,0.482,0.305,0.305,0.305,2022-04-26 21:41:44,2022-04-26 22:35:57,0.904
24,50,103,SB-416,D572-40298-201,D200584670,10,6,0.175,0.189,0.171,0.128,0.133,0.121,0.047,0.059,0.039,2022-04-26 09:27:06,2022-04-26 11:26:37,1.992
24,50,103,SB-416,D572-40298-201,D200584600,20,1,1.546,1.546,1.546,0.405,0.405,0.405,1.14,1.14,1.14,2022-04-26 07:13:02,2022-04-26 09:24:43,2.195
24,50,103,SB-416,D572-40298-201,D200584590,20,1,0.537,0.537,0.537,0.482,0.482,0.482,0.056,0.056,0.056,2022-04-26 21:01:41,2022-04-26 21:41:35,0.665
24,50,103,SB-416,D572-40298-201,D200584580,20,1,0.555,0.555,0.555,0.48,0.48,0.48,0.075,0.075,0.075,2022-04-26 20:19:28,2022-04-26 21:01:30,0.701
24,50,103,SB-416,D572-40298-201,D200584570,20,1,0.723,0.723,0.723,0.477,0.477,0.477,0.247,0.247,0.247,2022-04-26 19:21:53,2022-04-26 20:19:18,0.957
24,50,103,SB-416,D572-40298-201,D200611020,20,1,0.541,0.541,0.541,0.479,0.479,0.479,0.062,0.062,0.062,2022-04-27 03:01:41,2022-04-27 03:56:00,0.905
24,50,103,SB-416,D572-57836-202,D200587930,10,8,0.17,0.172,0.167,0.096,0.123,0.08,0.073,0.091,0.048,2022-04-26 14:56:13,2022-04-26 16:56:19,2.002
24,50,103,SB-416,D572-57836-202,D200588350,10,1,0.171,0.171,0.171,0.121,0.121,0.121,0.051,0.051,0.051,2022-04-26 16:56:26,2022-04-26 17:44:20,0.798
24,50,103,SB-416,D572-40298-201,D200611010,20,1,0.547,0.547,0.547,0.481,0.481,0.481,0.066,0.066,0.066,2022-04-27 02:09:10,2022-04-27 03:01:33,0.873
24,50,103,SB-416,D572-40284-203,D200613930,20,1,0.507,0.507,0.507,0.451,0.451,0.451,0.057,0.057,0.057,2022-04-27 06:34:24,2022-04-27 07:11:17,0.615
24,50,103,SB-416,D572-57836-203,D200588010,10,11,0.165,0.218,0.067,0.088,0.111,0.067,0.077,0.13,0.0,2022-04-26 11:27:41,2022-04-26 14:55:43,3.467
24,50,103,SB-416,D572-40284-203,D200613910,20,1,0.858,0.858,0.858,0.451,0.451,0.451,0.407,0.407,0.407,2022-04-27 03:56:08,2022-04-27 04:53:27,0.955
24,50,103,SB-416,D572-40284-203,D200613900,20,1,0.834,0.834,0.834,0.447,0.447,0.447,0.388,0.388,0.388,2022-04-27 04:53:35,2022-04-27 05:53:18,0.995
24,50,103,SB-416,D572-57836-202,D200588390,10,4,0.17,0.172,0.169,0.137,0.148,0.129,0.034,0.04,0.024,2022-04-26 17:45:04,2022-04-26 19:21:37,1.609
24,50,103,SB-416,D572-40284-203,D200613920,20,1,0.546,0.546,0.546,0.451,0.451,0.451,0.095,0.095,0.095,2022-04-27 05:53:26,2022-04-27 06:34:15,0.68
21,47,108,SNK RB-200F(2060),147A5558-57,Y200189370,40,6,0.63,0.736,0.536,0.507,0.537,0.467,0.123,0.242,0.069,2022-04-25 20:09:15,2022-04-26 08:57:43,12.808
21,47,108,SNK RB-200F(2060),147A5558-57,Y200189370,40,6,0.63,0.736,0.536,0.507,0.537,0.467,0.123,0.242,0.069,2022-04-26 09:00:43,2022-04-26 09:21:23,0.344
21,47,108,SNK RB-200F(2060),116W1307-606,D200616330,20,2,3.598,5.058,2.138,1.465,1.529,1.401,2.133,3.656,0.609,2022-04-26 16:02:53,2022-04-27 01:03:53,9.017
21,47,108,SNK RB-200F(2060),116W1307-605,D200616320,20,2,2.142,2.222,2.062,1.273,1.292,1.255,0.868,0.929,0.807,2022-04-27 01:04:10,2022-04-27 06:38:48,5.577
23,49,119,VMP8-6P,A81063320-03,D200609690,20,1,5.227,5.227,5.227,4.143,4.143,4.143,1.084,1.084,1.084,2022-04-26 04:00:59,2022-04-26 09:47:45,5.779
23,49,119,VMP8-6P,172A1006-4,D200594380,50,1,1.132,1.132,1.132,1.114,1.114,1.114,0.018,0.018,0.018,2022-04-27 06:01:13,2022-04-27 07:28:19,1.452
23,49,119,VMP8-6P,172A1004-3,D200594390,50,1,1.459,1.459,1.459,1.429,1.429,1.429,0.03,0.03,0.03,2022-04-26 22:43:24,2022-04-27 01:28:12,2.747
23,49,119,VMP8-6P,172A1004-3,D200594370,50,1,1.466,1.466,1.466,1.44,1.44,1.44,0.026,0.026,0.026,2022-04-27 01:28:28,2022-04-27 03:39:19,2.181
23,49,119,VMP8-6P,172A1004-3,D200594340,50,1,1.458,1.458,1.458,1.432,1.432,1.432,0.026,0.026,0.026,2022-04-26 21:06:43,2022-04-26 22:43:06,1.606
23,49,119,VMP8-6P,172A1004-3,D200594330,50,1,1.462,1.462,1.462,1.427,1.427,1.427,0.036,0.036,0.036,2022-04-26 18:49:49,2022-04-26 21:06:27,2.277
23,49,119,VMP8-6P,172A1004-3,D200594290,50,1,1.463,1.463,1.463,1.434,1.434,1.434,0.029,0.029,0.029,2022-04-26 16:52:33,2022-04-26 18:49:39,1.952
23,49,119,VMP8-6P,172A1004-3,D200594260,50,1,1.699,1.699,1.699,1.42,1.42,1.42,0.279,0.279,0.279,2022-04-26 14:08:45,2022-04-26 16:52:21,2.727
23,49,119,VMP8-6P,172A1006-4,D200594400,50,1,1.407,1.407,1.407,1.107,1.107,1.107,0.301,0.301,0.301,2022-04-27 04:21:32,2022-04-27 06:00:59,1.658
